time,volume,price,change
1514655389,0.0,12930.0,0.0
1514655390,0.0,12930.0,0.0
1514655391,3.00294356,12930.00913537,7.1e-07
1514655392,0.0,12930.00913537,0.0
1514655393,0.0,12930.00913537,0.0
1514655394,0.2,12930.0,-7.1e-07
1514655395,0.0,12930.0,0.0
1514655396,0.0,12930.0,0.0
1514655397,0.2,12930.0,0.0
1514655398,0.0,12930.0,0.0
1514655399,0.02021472,12930.01,7.7e-07
1514655400,0.2,12930.0,-7.7e-07
1514655401,0.0,12930.0,0.0
1514655402,0.0,12930.0,0.0
1514655403,0.2,12930.0,0.0
1514655404,0.01287641,12930.0,0.0
1514655405,0.0,12930.0,0.0
1514655406,0.2,12930.0,0.0
1514655407,0.03857329,12930.01,7.7e-07
1514655408,0.0,12930.01,0.0
1514655409,0.2,12930.0,-7.7e-07
1514655410,0.8586,12930.01,7.7e-07
1514655411,0.77146594,12930.01,0.0
1514655412,0.2,12930.0,-7.7e-07
1514655413,0.0,12930.0,0.0
1514655414,0.00385732,12930.01,7.7e-07
1514655415,0.42855,12930.0,-7.7e-07
1514655416,0.1,12930.0,0.0
1514655417,0.2,12930.0,0.0
1514655418,0.0,12930.0,0.0
1514655419,0.0,12930.0,0.0
1514655420,0.2,12930.0,0.0
1514655421,0.0,12930.0,0.0
1514655422,0.02451309,12930.00968507,7.5e-07
1514655423,0.01,12930.01,2e-08
1514655424,0.0,12930.01,0.0
1514655425,0.25785994,12930.00224385,-6e-07
1514655426,0.0,12930.00224385,0.0
1514655427,3.727,12930.01,6e-07
1514655428,0.27182283,12930.01,0.0
1514655429,0.01691797,12930.01,0.0
1514655430,0.0,12930.01,0.0
1514655431,0.2,12930.0,-7.7e-07
1514655432,0.000772,12930.0,0.0
1514655433,0.0,12930.0,0.0
1514655434,0.2,12930.0,0.0
1514655435,0.0,12930.0,0.0
1514655436,0.0,12930.0,0.0
1514655437,0.26029545,12930.00231642,1.8e-07
1514655438,0.32840599,12930.01,5.9e-07
1514655439,0.23911411,12930.00163579,-6.5e-07
1514655440,1.03094672,12930.00993497,6.4e-07
1514655441,0.0,12930.00993497,0.0
1514655442,0.2,12930.0,-7.7e-07
1514655443,0.0,12930.0,0.0
1514655444,0.0,12930.0,0.0
1514655445,4.155,12930.0,-0.0
1514655446,0.0,12930.0,0.0
1514655447,1.6016,12930.01,7.7e-07
1514655448,0.20576207,12930.00028004,-7.5e-07
1514655449,0.03942875,12930.01,7.5e-07
1514655450,0.0,12930.01,0.0
1514655451,0.0,12930.01,0.0
1514655452,0.0,12930.01,0.0
1514655453,0.21,12930.00047619,-7.4e-07
1514655454,0.0,12930.00047619,0.0
1514655455,2.72123959,12927.68715614,-0.00017891
1514655456,0.54222853,12930.00631152,0.00017939
1514655457,0.40696697,12930.0,-4.9e-07
1514655458,0.32027027,12930.0,-0.0
1514655459,0.0,12930.0,0.0
1514655460,0.0,12930.0,0.0
1514655461,0.2,12930.0,0.0
1514655462,0.00509362,12930.00757285,5.9e-07
1514655463,0.00771465,12930.01,1.9e-07
1514655464,0.2,12930.0,-7.7e-07
1514655465,2.31439782,12930.01,7.7e-07
1514655466,2.5752,12930.01,0.0
1514655467,0.2,12930.0,-7.7e-07
1514655468,0.0,12930.0,0.0
1514655469,0.0,12930.0,0.0
1514655470,0.0,12930.0,0.0
1514655471,0.0,12930.0,0.0
1514655472,0.2,12930.0,0.0
1514655473,0.0,12930.0,0.0
1514655474,0.0,12930.0,0.0
1514655475,0.0,12930.0,0.0
1514655476,0.24411782,12930.00180723,1.4e-07
1514655477,0.0,12930.00180723,0.0
1514655478,0.0,12930.00180723,0.0
1514655479,0.0,12930.00180723,0.0
1514655480,0.0,12930.00180723,0.0
1514655481,0.0,12930.00180723,0.0
1514655482,1.7329,12930.00884587,5.4e-07
1514655483,0.0,12930.00884587,0.0
1514655484,0.0,12930.00884587,0.0
1514655485,0.0,12930.00884587,0.0
1514655486,0.2,12930.0,-6.8e-07
1514655487,0.0,12930.0,0.0
1514655488,0.0,12930.0,0.0
1514655489,0.2,12930.0,-0.0
1514655490,0.0,12930.0,0.0
1514655491,0.0,12930.0,0.0
1514655492,0.2,12930.0,0.0
1514655493,0.0,12930.0,0.0
1514655494,0.0,12930.0,0.0
1514655495,0.21478947,12930.00127251,1e-07
1514655496,0.2,12930.0,-1e-07
1514655497,0.0,12930.0,0.0
1514655498,0.0,12930.0,0.0
1514655499,0.10059915,12930.01,7.7e-07
1514655500,1.4837,12930.01,0.0
1514655501,0.2,12930.0,-7.7e-07
1514655502,0.0,12930.0,0.0
1514655503,0.0,12930.0,0.0
1514655504,0.2,12930.0,0.0
1514655505,0.0,12930.0,0.0
1514655506,0.0,12930.0,0.0
1514655507,0.2,12930.0,0.0
1514655508,0.0,12930.0,0.0
1514655509,0.2,12930.0,0.0
1514655510,0.15429095,12930.19702494,1.524e-05
1514655511,0.0,12930.19702494,0.0
1514655512,0.2,12930.99,6.133e-05
1514655513,0.0,12930.99,0.0
1514655514,0.0,12930.99,0.0
1514655515,0.2,12930.99,0.0
1514655516,0.0,12930.99,0.0
1514655517,0.0,12930.99,0.0
1514655518,0.0,12930.99,0.0
1514655519,0.0,12930.99,0.0
1514655520,0.2,12930.99,0.0
1514655521,0.03857034,12931.0,7.7e-07
1514655522,2.6753,12935.09897713,0.00031699
1514655523,1.06754351,12938.31388605,0.00024854
1514655524,0.37575235,12939.99,0.00012955
1514655525,0.0,12939.99,0.0
1514655526,1.07960238,12939.99814747,6.3e-07
1514655527,0.0,12939.99814747,0.0
1514655528,0.2,12939.99,-6.3e-07
1514655529,0.0,12939.99,0.0
1514655530,0.0,12939.99,0.0
1514655531,0.0,12939.99,0.0
1514655532,0.15416342,12940.89357556,6.983e-05
1514655533,0.2,12940.02,-6.751e-05
1514655534,0.30830121,12941.96962181,0.00015067
1514655535,0.0,12941.96962181,0.0
1514655536,0.2,12946.12789299,0.0003213
1514655537,0.0,12946.12789299,0.0
1514655538,0.0,12946.12789299,0.0
1514655539,3.93284546,12956.23298461,0.00078055
1514655540,0.26929973,12964.26,0.00061955
1514655541,0.01781079,12960.00629527,-0.00032811
1514655542,0.2,12950.44007319,-0.00073813
1514655543,0.15257573,12964.60944772,0.00109412
1514655544,0.0,12964.60944772,0.0
1514655545,0.97273259,12960.11189949,-0.00034691
1514655546,0.0,12960.11189949,0.0
1514655547,0.2,12943.57951551,-0.00127564
1514655548,0.03851375,12950.0,0.00049604
1514655549,0.0,12950.0,0.0
1514655550,0.0,12950.0,0.0
1514655551,0.2,12943.21051392,-0.00052428
1514655552,0.0,12943.21051392,0.0
1514655553,0.0,12943.21051392,0.0
1514655554,0.2,12943.5971717,2.987e-05
1514655555,0.0,12943.5971717,0.0
1514655556,0.0,12943.5971717,0.0
1514655557,0.2,12943.56596721,-2.41e-06
1514655558,0.0770647,12943.75007045,1.422e-05
1514655559,0.08,12943.75315844,2.4e-07
1514655560,2.6616,12943.77019946,1.32e-06
1514655561,0.0,12943.77019946,0.0
1514655562,0.21245054,12943.76065547,-7.4e-07
1514655563,0.01926132,12947.01,0.00025104
1514655564,0.0,12947.01,0.0
1514655565,0.2,12943.58513755,-0.00026453
1514655566,0.0,12943.58513755,0.0
1514655567,0.0,12943.58513755,0.0
1514655568,0.2,12943.68,7.33e-06
1514655569,0.0,12943.68,0.0
1514655570,0.0,12943.68,0.0
1514655571,0.2,12943.73,3.86e-06
1514655572,0.0,12943.73,0.0
1514655573,1.19029689,12949.14738382,0.00041853
1514655574,0.39827192,12951.76658445,0.00020227
1514655575,0.00387985,12955.20927819,0.00026581
1514655576,0.0,12955.20927819,0.0
1514655577,0.0,12955.20927819,0.0
1514655578,0.0111742,12949.31,-0.00045536
1514655579,0.2,12943.77,-0.00042782
1514655580,0.0,12943.77,0.0
1514655581,0.65133772,12961.67551611,0.00138333
1514655582,0.15386897,12965.65792877,0.00030725
1514655583,0.2,12950.0,-0.00120765
1514655584,0.07695057,12962.94713313,0.00099978
1514655585,2.3955,12970.3373199,0.0005701
1514655586,0.2,12951.080269,-0.0014847
1514655587,0.0,12951.080269,0.0
1514655588,0.0,12951.080269,0.0
1514655589,0.2,12951.7095,4.859e-05
1514655590,0.99995535,12968.16,0.00127014
1514655591,0.27694299,12955.01,-0.00101402
1514655592,0.2,12954.25522099,-5.826e-05
1514655593,0.000772,12950.01,-0.00032771
1514655594,0.0,12950.01,0.0
1514655595,0.2,12951.32000501,0.00010116
1514655596,4.81233653,12972.50086256,0.00163542
1514655597,0.0,12972.50086256,0.0
1514655598,0.2,12950.60942501,-0.00168753
1514655599,0.0,12950.60942501,0.0
1514655600,0.0,12950.60942501,0.0
1514655601,0.0,12950.60942501,0.0
1514655602,0.2,12950.01,-4.629e-05
1514655603,0.0,12950.01,0.0
1514655604,0.03848022,12961.28535786,0.00087068
1514655605,0.2,12951.46229549,-0.00075788
1514655606,0.0,12951.46229549,0.0
1514655607,0.0,12951.46229549,0.0
1514655608,0.2,12952.195,5.657e-05
1514655609,5.50558843,12971.49849524,0.00149036
1514655610,0.01,12979.69,0.0006315
1514655611,0.0209,12960.84789474,-0.00145166
1514655612,0.00824492,12960.0,-6.542e-05
1514655613,0.2,12956.43495924,-0.00027508
1514655614,0.0,12956.43495924,0.0
1514655615,1.00058258,12970.0,0.00104697
1514655616,0.20076908,12969.99003831,-7.7e-07
1514655617,0.098,12969.99,-0.0
1514655618,0.0,12969.99,0.0
1514655619,0.0,12969.99,0.0
1514655620,0.2,12960.0,-0.00077024
1514655621,0.0,12960.0,0.0
1514655622,0.0,12960.0,0.0
