time,volume,price,change
1515440615,0.0,15051.01,0.0
1515440616,0.0,15051.01,0.0
1515440617,0.0,15051.01,0.0
1515440618,0.120006,15051.0,-6.6e-07
1515440619,0.0,15051.0,0.0
1515440620,0.0,15051.0,0.0
1515440621,0.0,15051.0,0.0
1515440622,0.0,15051.0,0.0
1515440623,0.0,15051.0,0.0
1515440624,0.0,15051.0,0.0
1515440625,0.0,15051.0,0.0
1515440626,0.27638077,15051.01,6.6e-07
1515440627,0.13255007,15051.01,0.0
1515440628,0.13255007,15051.01,0.0
1515440629,0.0,15051.01,0.0
1515440630,0.0,15051.01,0.0
1515440631,0.01128803,15051.01,-0.0
1515440632,0.0,15051.01,0.0
1515440633,0.00606591,15051.01,0.0
1515440634,1.6247,15051.0,-6.6e-07
1515440635,0.0,15051.0,0.0
1515440636,0.0,15051.0,0.0
1515440637,0.03,15051.01,6.6e-07
1515440638,0.0,15051.01,0.0
1515440639,0.00375677,15051.01,0.0
1515440640,0.51059789,15053.34683082,0.00015526
1515440641,3.24514674,15054.49268075,7.612e-05
1515440642,0.0,15054.49268075,0.0
1515440643,0.0,15054.49268075,0.0
1515440644,0.01594213,15060.02,0.00036715
1515440645,0.1394948,15060.02,0.0
1515440646,0.0,15060.02,0.0
1515440647,0.0,15060.02,0.0
1515440648,0.0,15060.02,0.0
1515440649,0.0,15060.02,0.0
1515440650,6.61850199,15071.48046111,0.00076099
1515440651,0.06616289,15076.52,0.00033438
1515440652,0.0,15076.52,0.0
1515440653,0.0,15076.52,0.0
1515440654,0.0,15076.52,0.0
1515440655,0.0,15076.52,0.0
1515440656,0.0,15076.52,0.0
1515440657,0.00555661,15079.41,0.00019169
1515440658,0.28819618,15087.0366153,0.00050576
1515440659,0.0,15087.0366153,0.0
1515440660,0.00661502,15079.41,-0.00050551
1515440661,0.0,15079.41,0.0
1515440662,0.0,15079.41,0.0
1515440663,0.08866942,15079.41,-0.0
1515440664,0.0,15079.41,0.0
1515440665,0.0,15079.41,0.0
1515440666,0.0,15079.41,0.0
1515440667,0.0,15079.41,0.0
1515440668,0.0,15079.41,0.0
1515440669,0.0,15079.41,0.0
1515440670,6.615e-05,15079.41,0.0
1515440671,0.0,15079.41,0.0
1515440672,0.00992253,15079.41,0.0
1515440673,0.0,15079.41,0.0
1515440674,0.02,15079.41,0.0
1515440675,0.0,15079.41,0.0
1515440676,0.0,15079.41,0.0
1515440677,0.0,15079.41,0.0
1515440678,0.0,15079.41,0.0
1515440679,0.0794,15079.41,0.0
1515440680,0.0,15079.41,0.0
1515440681,0.0,15079.41,0.0
1515440682,0.03913463,15080.62,8.024e-05
1515440683,0.0,15080.62,0.0
1515440684,0.0,15080.62,0.0
1515440685,0.0,15080.62,0.0
1515440686,0.0,15080.62,0.0
1515440687,0.19772135,15084.58,0.00026259
1515440688,0.0,15084.58,0.0
1515440689,0.0,15084.58,0.0
1515440690,0.09985259,15084.58,0.0
1515440691,0.0,15084.58,0.0
1515440692,0.0,15084.58,0.0
1515440693,0.0,15084.58,0.0
1515440694,0.0,15084.58,0.0
1515440695,0.0,15084.58,0.0
1515440696,0.0,15084.58,0.0
1515440697,0.03645101,15086.02231943,9.562e-05
1515440698,2.554,15085.17961231,-5.586e-05
1515440699,0.0,15085.17961231,0.0
1515440700,0.0,15085.17961231,0.0
1515440701,0.0,15085.17961231,0.0
1515440702,0.0,15085.17961231,0.0
1515440703,0.0,15085.17961231,0.0
1515440704,0.03710688,15088.57,0.00022475
1515440705,0.01,15088.57,0.0
1515440706,0.11989,15088.57,-0.0
1515440707,0.0,15088.57,0.0
1515440708,0.0,15088.57,0.0
1515440709,0.0,15088.57,0.0
1515440710,0.0,15088.57,0.0
1515440711,0.01,15089.99,9.411e-05
1515440712,0.0,15089.99,0.0
1515440713,0.00015021,15089.99,-0.0
1515440714,0.01983078,15090.27,1.856e-05
1515440715,0.0,15090.27,0.0
1515440716,0.0,15090.27,0.0
1515440717,0.00661026,15090.27,0.0
1515440718,0.0,15090.27,0.0
1515440719,1.42288182,15090.26,-6.6e-07
1515440720,0.0,15090.26,0.0
1515440721,0.24478221,15099.86233012,0.00063633
1515440722,0.8807,15099.98,7.79e-06
1515440723,0.0,15099.98,0.0
1515440724,0.0,15099.98,0.0
1515440725,0.0,15099.98,0.0
1515440726,0.0,15099.98,0.0
1515440727,0.0,15099.98,0.0
1515440728,0.0,15099.98,0.0
1515440729,0.0,15099.98,0.0
1515440730,0.0,15099.98,0.0
1515440731,0.0,15099.98,0.0
1515440732,0.0,15099.98,0.0
1515440733,0.0,15099.98,0.0
1515440734,0.03303002,15099.99,6.6e-07
1515440735,0.0,15099.99,0.0
1515440736,0.0,15099.99,0.0
1515440737,0.0,15099.99,0.0
1515440738,0.0,15099.99,0.0
1515440739,0.0,15099.99,0.0
1515440740,0.0,15099.99,0.0
1515440741,0.0,15099.99,0.0
1515440742,0.0,15099.99,0.0
1515440743,0.0,15099.99,0.0
1515440744,0.02653723,15099.99,0.0
1515440745,0.2332,15099.99955832,6.3e-07
1515440746,1.28162045,15100.0,3e-08
1515440747,0.20151,15100.0,-0.0
1515440748,0.0331,15099.99,-6.6e-07
1515440749,0.0,15099.99,0.0
1515440750,0.0,15099.99,0.0
1515440751,0.0,15099.99,0.0
1515440752,0.0,15099.99,0.0
1515440753,0.03303,15100.0,6.6e-07
1515440754,0.0,15100.0,0.0
1515440755,0.0,15100.0,0.0
1515440756,0.0,15100.0,0.0
1515440757,0.06738121,15100.0,0.0
1515440758,0.23601062,15100.0,-0.0
1515440759,0.0,15100.0,0.0
1515440760,0.0,15100.0,0.0
1515440761,0.0,15100.0,0.0
1515440762,0.0,15100.0,0.0
1515440763,0.6515,15099.99,-6.6e-07
1515440764,0.0,15099.99,0.0
1515440765,0.0,15099.99,0.0
1515440766,0.0,15099.99,0.0
1515440767,0.03568297,15100.0,6.6e-07
1515440768,0.0,15100.0,0.0
1515440769,0.0,15100.0,0.0
1515440770,0.0,15100.0,0.0
1515440771,0.0,15100.0,0.0
1515440772,0.0,15100.0,0.0
1515440773,0.0,15100.0,0.0
1515440774,0.0,15100.0,0.0
